userId,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10
user2793,28.0,61.0,47.0,85.0,28.0,28.0,66.0,3.0,15.0,
user2794,83.0,18.0,2.0,34.0,,61.0,85.0,24.0,25.0,91.0
user2795,2.0,,99.0,31.0,89.0,67.0,13.0,54.0,45.0,20.0
user2796,81.0,100.0,26.0,37.0,88.0,78.0,78.0,,46.0,64.0
user2797,,,,,9.0,,82.0,82.0,93.0,43.0
user2798,,,20.0,,,1.0,29.0,,80.0,
user2799,27.0,,62.0,22.0,,21.0,92.0,39.0,89.0,92.0
user2800,,,32.0,53.0,46.0,44.0,,22.0,17.0,43.0
user2801,74.0,28.0,72.0,,85.0,82.0,32.0,,30.0,81.0
user2802,42.0,99.0,53.0,62.0,77.0,78.0,23.0,22.0,32.0,20.0
user2803,76.0,,38.0,45.0,,100.0,36.0,,86.0,78.0
user2804,73.0,52.0,92.0,,,18.0,,9.0,54.0,
user2805,,43.0,77.0,66.0,69.0,83.0,55.0,,,
user2806,,65.0,46.0,77.0,14.0,7.0,1.0,64.0,76.0,
user2807,,39.0,47.0,62.0,,8.0,92.0,50.0,83.0,54.0
user2808,,15.0,44.0,,,30.0,,,30.0,
user2809,26.0,76.0,,,4.0,36.0,64.0,19.0,14.0,96.0
user2810,5.0,41.0,84.0,26.0,17.0,26.0,91.0,94.0,18.0,98.0
user2811,76.0,60.0,76.0,87.0,6.0,86.0,69.0,90.0,7.0,46.0
user2812,24.0,23.0,,70.0,25.0,,41.0,33.0,,47.0
user2813,,74.0,42.0,70.0,,,12.0,17.0,16.0,79.0
user2814,23.0,27.0,8.0,,,7.0,72.0,35.0,94.0,81.0
user2815,29.0,30.0,,21.0,,44.0,51.0,6.0,23.0,
user2816,59.0,,45.0,82.0,,,,,11.0,44.0
user2817,24.0,,73.0,19.0,,,100.0,57.0,56.0,14.0
user2818,10.0,21.0,,10.0,54.0,38.0,94.0,52.0,46.0,72.0
user2819,86.0,65.0,72.0,,51.0,43.0,82.0,88.0,36.0,91.0
user2820,,,43.0,64.0,20.0,30.0,31.0,87.0,,
user2821,,81.0,70.0,18.0,89.0,12.0,9.0,86.0,,21.0
user2822,57.0,,8.0,46.0,56.0,54.0,90.0,,77.0,1.0
user2823,,,74.0,,65.0,77.0,62.0,85.0,82.0,72.0
user2824,40.0,70.0,74.0,62.0,,34.0,82.0,5.0,82.0,
user2825,37.0,60.0,98.0,46.0,,8.0,9.0,,17.0,9.0
user2826,39.0,,61.0,94.0,8.0,49.0,58.0,73.0,6.0,13.0
user2827,58.0,,,31.0,,57.0,23.0,80.0,76.0,25.0
user2828,20.0,97.0,,,36.0,1.0,7.0,62.0,,90.0
user2829,9.0,78.0,,86.0,43.0,65.0,31.0,61.0,8.0,
user2830,63.0,32.0,59.0,83.0,38.0,14.0,,74.0,58.0,
user2831,,10.0,38.0,58.0,27.0,,87.0,8.0,57.0,27.0
user2832,66.0,74.0,52.0,82.0,49.0,42.0,44.0,80.0,80.0,64.0
user2833,59.0,5.0,54.0,23.0,80.0,100.0,,90.0,47.0,55.0
user2834,94.0,81.0,7.0,97.0,62.0,25.0,83.0,42.0,73.0,50.0
user2835,1.0,81.0,55.0,47.0,12.0,68.0,,92.0,53.0,24.0
user2836,96.0,95.0,,19.0,16.0,13.0,53.0,27.0,50.0,20.0
user2837,74.0,1.0,69.0,13.0,22.0,,78.0,81.0,62.0,61.0
user2838,39.0,89.0,59.0,,,82.0,29.0,40.0,1.0,85.0
user2839,37.0,7.0,25.0,5.0,8.0,54.0,9.0,38.0,58.0,5.0
user2840,89.0,56.0,91.0,30.0,38.0,100.0,60.0,,62.0,54.0
user2841,16.0,,77.0,,,25.0,87.0,,4.0,50.0
user2842,34.0,41.0,,97.0,,2.0,96.0,61.0,81.0,65.0
user2843,54.0,64.0,21.0,43.0,23.0,66.0,17.0,91.0,76.0,67.0
user2844,79.0,,46.0,70.0,64.0,42.0,,27.0,23.0,48.0
user2845,67.0,90.0,88.0,,34.0,6.0,46.0,11.0,,32.0
user2846,,64.0,60.0,14.0,40.0,,80.0,67.0,,
user2847,96.0,51.0,31.0,72.0,7.0,60.0,97.0,93.0,,65.0
user2848,47.0,36.0,81.0,25.0,97.0,93.0,70.0,23.0,24.0,55.0
user2849,99.0,,24.0,70.0,19.0,35.0,81.0,23.0,97.0,70.0
user2850,29.0,51.0,41.0,36.0,82.0,98.0,82.0,61.0,,53.0
user2851,78.0,,9.0,17.0,79.0,88.0,,18.0,32.0,92.0
user2852,95.0,77.0,46.0,37.0,100.0,56.0,30.0,,,34.0
user2853,78.0,74.0,,,,89.0,76.0,64.0,79.0,17.0
user2854,65.0,98.0,44.0,79.0,,,35.0,63.0,41.0,54.0
user2855,24.0,11.0,17.0,,,60.0,62.0,52.0,59.0,24.0
user2856,,51.0,64.0,5.0,23.0,50.0,38.0,83.0,39.0,57.0
user2857,97.0,5.0,,38.0,67.0,,,92.0,92.0,24.0
user2858,,84.0,11.0,27.0,19.0,62.0,50.0,,37.0,78.0
user2859,12.0,32.0,48.0,97.0,100.0,,48.0,,100.0,68.0
user2860,,,91.0,,99.0,86.0,4.0,82.0,54.0,80.0
user2861,,98.0,82.0,73.0,56.0,54.0,,55.0,76.0,83.0
user2862,48.0,8.0,71.0,,70.0,41.0,,98.0,29.0,84.0
user2863,3.0,,78.0,11.0,34.0,,27.0,54.0,,96.0
user2864,15.0,23.0,77.0,29.0,65.0,,8.0,80.0,,91.0
user2865,52.0,89.0,94.0,15.0,9.0,7.0,66.0,14.0,5.0,37.0
user2866,96.0,85.0,52.0,58.0,98.0,69.0,25.0,59.0,46.0,4.0
user2867,,91.0,60.0,83.0,19.0,100.0,76.0,66.0,12.0,97.0
user2868,60.0,38.0,,,100.0,78.0,27.0,3.0,55.0,6.0
user2869,7.0,13.0,55.0,94.0,21.0,88.0,9.0,,30.0,98.0
user2870,44.0,67.0,25.0,47.0,,72.0,16.0,11.0,16.0,49.0
user2871,,,57.0,23.0,32.0,30.0,82.0,49.0,10.0,73.0
user2872,86.0,,50.0,,87.0,50.0,,5.0,7.0,8.0
user2873,44.0,52.0,38.0,47.0,6.0,44.0,97.0,,21.0,17.0
user2874,,75.0,32.0,14.0,14.0,,23.0,,34.0,11.0
user2875,3.0,,15.0,56.0,,9.0,4.0,13.0,29.0,
user2876,,12.0,,,,77.0,79.0,49.0,38.0,
user2877,65.0,83.0,,89.0,,,99.0,84.0,19.0,93.0
user2878,91.0,49.0,86.0,21.0,20.0,57.0,50.0,57.0,,57.0
user2879,,76.0,57.0,13.0,15.0,,,,77.0,30.0
user2880,63.0,14.0,83.0,48.0,97.0,17.0,86.0,98.0,,87.0
user2881,83.0,80.0,,,87.0,47.0,,,,69.0
user2882,,,28.0,,2.0,17.0,22.0,95.0,81.0,33.0
user2883,29.0,36.0,100.0,,66.0,,21.0,40.0,28.0,55.0
user2884,69.0,57.0,44.0,80.0,31.0,2.0,50.0,65.0,39.0,2.0
user2885,85.0,,,,56.0,35.0,,19.0,,14.0
user2886,29.0,83.0,27.0,93.0,39.0,98.0,92.0,100.0,96.0,49.0
user2887,,66.0,62.0,,11.0,66.0,23.0,69.0,40.0,85.0
user2888,,,96.0,89.0,80.0,52.0,16.0,22.0,98.0,70.0
user2889,80.0,77.0,14.0,15.0,72.0,22.0,,2.0,91.0,81.0
user2890,75.0,71.0,64.0,,33.0,32.0,68.0,,39.0,23.0
user2891,56.0,8.0,16.0,97.0,98.0,98.0,99.0,89.0,7.0,
user2892,45.0,88.0,7.0,1.0,17.0,41.0,59.0,9.0,12.0,83.0
user2893,92.0,,77.0,4.0,54.0,37.0,6.0,93.0,86.0,90.0
user2894,48.0,,,,93.0,30.0,74.0,,,
user2895,,,84.0,30.0,,98.0,53.0,66.0,61.0,
user2896,63.0,75.0,29.0,23.0,,18.0,58.0,27.0,,87.0
user2897,,,82.0,87.0,,2.0,22.0,65.0,89.0,72.0
user2898,20.0,75.0,,39.0,39.0,75.0,9.0,,40.0,7.0
user2899,1.0,83.0,23.0,74.0,59.0,14.0,,25.0,,81.0
user2900,,32.0,,45.0,66.0,100.0,,24.0,44.0,23.0
user2901,75.0,92.0,4.0,76.0,53.0,97.0,21.0,2.0,,88.0
user2902,80.0,,,67.0,40.0,13.0,,52.0,22.0,5.0
user2903,,22.0,57.0,,79.0,34.0,62.0,,63.0,47.0
user2904,83.0,12.0,73.0,98.0,28.0,73.0,,58.0,47.0,
user2905,,45.0,48.0,89.0,33.0,19.0,62.0,,69.0,51.0
user2906,95.0,47.0,90.0,,,15.0,,43.0,34.0,78.0
user2907,19.0,5.0,25.0,57.0,18.0,5.0,92.0,46.0,61.0,74.0
user2908,,1.0,42.0,15.0,23.0,,60.0,29.0,17.0,39.0
user2909,92.0,,86.0,46.0,36.0,30.0,58.0,74.0,,15.0
user2910,7.0,86.0,36.0,20.0,47.0,49.0,60.0,33.0,8.0,65.0
user2911,57.0,78.0,,71.0,61.0,82.0,44.0,64.0,,65.0
user2912,45.0,39.0,23.0,97.0,,,99.0,17.0,,3.0
user2913,,,49.0,21.0,94.0,76.0,32.0,,65.0,61.0
user2914,48.0,,67.0,21.0,,83.0,72.0,,67.0,
user2915,2.0,56.0,66.0,99.0,11.0,21.0,64.0,85.0,32.0,60.0
user2916,,14.0,68.0,12.0,32.0,98.0,73.0,74.0,30.0,77.0
user2917,43.0,57.0,3.0,76.0,30.0,,97.0,65.0,63.0,21.0
user2918,25.0,97.0,,29.0,24.0,56.0,67.0,91.0,54.0,87.0
user2919,,,29.0,35.0,58.0,39.0,1.0,32.0,85.0,
user2920,77.0,27.0,3.0,22.0,20.0,,,35.0,,2.0
user2921,91.0,42.0,100.0,40.0,87.0,,2.0,,38.0,72.0
user2922,,49.0,,84.0,,8.0,,14.0,,
user2923,39.0,63.0,44.0,64.0,15.0,61.0,74.0,56.0,42.0,
user2924,86.0,88.0,83.0,5.0,43.0,5.0,3.0,62.0,95.0,65.0
user2925,32.0,45.0,92.0,26.0,,38.0,67.0,83.0,47.0,28.0
user2926,30.0,86.0,66.0,5.0,97.0,47.0,100.0,,51.0,53.0
user2927,41.0,97.0,47.0,,34.0,52.0,,1.0,81.0,73.0
user2928,75.0,,90.0,,58.0,52.0,7.0,96.0,29.0,34.0
user2929,54.0,,,99.0,55.0,88.0,41.0,,84.0,8.0
user2930,72.0,95.0,,77.0,84.0,96.0,1.0,31.0,10.0,70.0
user2931,79.0,36.0,,25.0,22.0,40.0,27.0,13.0,75.0,68.0
user2932,,13.0,58.0,21.0,96.0,82.0,32.0,89.0,40.0,51.0
user2933,31.0,99.0,93.0,29.0,74.0,30.0,54.0,94.0,30.0,
user2934,56.0,15.0,83.0,24.0,,,4.0,,,80.0
user2935,,75.0,95.0,61.0,34.0,2.0,44.0,,46.0,65.0
user2936,76.0,32.0,44.0,,6.0,14.0,58.0,24.0,,79.0
user2937,11.0,76.0,57.0,37.0,82.0,26.0,84.0,49.0,58.0,34.0
user2938,85.0,,79.0,75.0,92.0,22.0,23.0,,21.0,25.0
user2939,89.0,96.0,22.0,76.0,67.0,98.0,86.0,,86.0,14.0
user2940,83.0,41.0,75.0,62.0,39.0,,,60.0,13.0,25.0
user2941,37.0,37.0,84.0,,51.0,66.0,80.0,24.0,64.0,83.0
user2942,,,,71.0,41.0,77.0,60.0,31.0,26.0,
user2943,55.0,63.0,60.0,90.0,9.0,24.0,,51.0,75.0,
user2944,94.0,,58.0,16.0,8.0,69.0,,49.0,,94.0
user2945,86.0,37.0,31.0,,11.0,,29.0,7.0,95.0,50.0
user2946,2.0,,65.0,19.0,69.0,43.0,38.0,2.0,,73.0
user2947,17.0,55.0,,33.0,,50.0,5.0,25.0,52.0,
user2948,,64.0,31.0,76.0,73.0,67.0,,62.0,65.0,97.0
user2949,,52.0,,42.0,16.0,50.0,90.0,,49.0,53.0
user2950,9.0,,56.0,86.0,18.0,46.0,57.0,,98.0,38.0
user2951,89.0,75.0,30.0,90.0,50.0,21.0,,75.0,57.0,14.0
user2952,12.0,53.0,83.0,91.0,15.0,63.0,59.0,,43.0,19.0
user2953,,91.0,53.0,73.0,64.0,36.0,100.0,49.0,62.0,
user2954,,12.0,36.0,88.0,58.0,,98.0,,39.0,
user2955,,,17.0,51.0,,18.0,11.0,38.0,59.0,
user2956,,15.0,29.0,99.0,7.0,72.0,92.0,,62.0,66.0
user2957,42.0,41.0,75.0,28.0,,,29.0,,90.0,44.0
user2958,,45.0,32.0,92.0,,34.0,83.0,,87.0,
user2959,35.0,,88.0,60.0,44.0,30.0,87.0,81.0,,82.0
user2960,5.0,67.0,,21.0,9.0,26.0,,56.0,92.0,6.0
user2961,8.0,88.0,46.0,62.0,94.0,85.0,,54.0,98.0,
user2962,73.0,72.0,80.0,83.0,59.0,67.0,68.0,77.0,,39.0
user2963,7.0,30.0,77.0,37.0,49.0,67.0,,,55.0,
user2964,13.0,1.0,57.0,84.0,100.0,86.0,72.0,27.0,60.0,
user2965,25.0,42.0,,98.0,30.0,36.0,6.0,2.0,28.0,11.0
user2966,65.0,,,47.0,94.0,50.0,73.0,,,
user2967,48.0,18.0,44.0,,28.0,45.0,71.0,38.0,63.0,68.0
user2968,4.0,,,22.0,46.0,82.0,,37.0,42.0,79.0
user2969,,,84.0,79.0,56.0,82.0,63.0,,19.0,90.0
user2970,,81.0,7.0,89.0,,,,26.0,,36.0
user2971,,,64.0,60.0,43.0,42.0,93.0,26.0,,33.0
user2972,,63.0,31.0,81.0,,36.0,32.0,8.0,25.0,24.0
user2973,52.0,,27.0,32.0,,72.0,4.0,78.0,54.0,93.0
user2974,83.0,88.0,24.0,,,50.0,66.0,,,14.0
user2975,16.0,94.0,81.0,36.0,41.0,,16.0,51.0,67.0,15.0
user2976,82.0,6.0,39.0,79.0,66.0,46.0,,,16.0,36.0
user2977,13.0,99.0,37.0,30.0,,76.0,33.0,,,51.0
user2978,96.0,23.0,21.0,9.0,26.0,8.0,29.0,9.0,66.0,
user2979,80.0,13.0,6.0,55.0,40.0,32.0,28.0,,,71.0
user2980,16.0,18.0,84.0,68.0,53.0,,74.0,83.0,7.0,45.0
user2981,,88.0,12.0,,28.0,,31.0,43.0,75.0,75.0
user2982,,89.0,3.0,70.0,39.0,,85.0,90.0,5.0,50.0
user2983,60.0,18.0,,,48.0,41.0,50.0,6.0,74.0,19.0
user2984,,,,71.0,,7.0,42.0,39.0,92.0,62.0
user2985,79.0,58.0,5.0,99.0,,73.0,56.0,,26.0,94.0
user2986,57.0,37.0,30.0,,26.0,54.0,67.0,90.0,10.0,2.0
user2987,60.0,,67.0,,89.0,48.0,16.0,55.0,77.0,78.0
user2988,45.0,44.0,,26.0,73.0,81.0,10.0,8.0,,85.0
user2989,58.0,,45.0,3.0,11.0,28.0,88.0,16.0,82.0,87.0
user2990,,1.0,18.0,25.0,31.0,76.0,70.0,64.0,89.0,90.0
user2991,22.0,,21.0,94.0,,8.0,100.0,68.0,88.0,36.0
user2992,17.0,83.0,75.0,76.0,41.0,64.0,6.0,71.0,91.0,97.0
user2993,17.0,97.0,30.0,80.0,,5.0,42.0,48.0,,
user2994,50.0,31.0,,,39.0,95.0,5.0,6.0,35.0,
user2995,27.0,95.0,18.0,18.0,61.0,83.0,88.0,73.0,88.0,53.0
user2996,43.0,76.0,91.0,35.0,88.0,,,,,
user2997,93.0,33.0,8.0,81.0,42.0,42.0,27.0,,1.0,63.0
user2998,88.0,83.0,71.0,,19.0,13.0,63.0,94.0,34.0,26.0
user2999,40.0,63.0,60.0,12.0,3.0,,48.0,24.0,2.0,38.0
user3000,38.0,80.0,96.0,28.0,56.0,95.0,58.0,35.0,,84.0
user3001,86.0,,,35.0,,,81.0,10.0,93.0,34.0
user3002,3.0,3.0,,79.0,,,,22.0,66.0,16.0
user3003,,34.0,15.0,,,18.0,69.0,64.0,,
user3004,51.0,,41.0,16.0,45.0,69.0,,,,100.0
user3005,74.0,65.0,42.0,,84.0,,,96.0,41.0,85.0
user3006,74.0,21.0,93.0,49.0,99.0,37.0,38.0,36.0,51.0,54.0
user3007,,15.0,19.0,,,45.0,59.0,14.0,68.0,34.0
user3008,52.0,96.0,39.0,92.0,,56.0,6.0,,93.0,
user3009,53.0,,,72.0,8.0,43.0,,85.0,58.0,
user3010,85.0,96.0,74.0,90.0,,60.0,29.0,1.0,,94.0
user3011,45.0,50.0,69.0,,39.0,94.0,47.0,75.0,7.0,8.0
user3012,,,91.0,29.0,68.0,93.0,55.0,,25.0,33.0
user3013,63.0,93.0,11.0,29.0,88.0,69.0,45.0,65.0,23.0,70.0
user3014,16.0,15.0,96.0,,2.0,9.0,50.0,,47.0,100.0
user3015,94.0,49.0,,,63.0,9.0,43.0,54.0,,58.0
user3016,76.0,,,6.0,54.0,54.0,23.0,67.0,51.0,49.0
user3017,,33.0,12.0,45.0,47.0,43.0,30.0,95.0,,99.0
user3018,44.0,15.0,29.0,7.0,20.0,73.0,85.0,,50.0,
user3019,,,19.0,13.0,87.0,,16.0,66.0,95.0,17.0
user3020,77.0,53.0,91.0,66.0,,53.0,56.0,65.0,51.0,87.0
user3021,20.0,,52.0,39.0,16.0,35.0,17.0,57.0,76.0,
user3022,31.0,56.0,99.0,,23.0,,96.0,6.0,,37.0
user3023,87.0,47.0,49.0,60.0,41.0,39.0,57.0,37.0,2.0,88.0
user3024,44.0,4.0,,9.0,16.0,,19.0,,,59.0
user3025,,2.0,36.0,25.0,43.0,45.0,76.0,22.0,39.0,65.0
user3026,,21.0,21.0,59.0,23.0,15.0,20.0,54.0,31.0,86.0
user3027,,85.0,59.0,81.0,74.0,65.0,50.0,5.0,6.0,91.0
user3028,81.0,11.0,90.0,62.0,73.0,80.0,2.0,17.0,19.0,23.0
user3029,,,39.0,,42.0,2.0,,65.0,,67.0
user3030,56.0,30.0,52.0,10.0,,1.0,,94.0,85.0,
user3031,46.0,9.0,,5.0,16.0,19.0,45.0,,7.0,
user3032,68.0,96.0,56.0,71.0,5.0,41.0,,11.0,7.0,69.0
user3033,,21.0,45.0,,78.0,19.0,40.0,,17.0,43.0
user3034,92.0,,39.0,98.0,,67.0,70.0,,69.0,
user3035,70.0,,89.0,99.0,,92.0,62.0,,62.0,
user3036,86.0,15.0,53.0,94.0,56.0,2.0,39.0,69.0,12.0,41.0
user3037,70.0,14.0,,81.0,41.0,75.0,74.0,49.0,71.0,
user3038,3.0,,30.0,25.0,,36.0,63.0,12.0,,92.0
user3039,,48.0,26.0,,22.0,6.0,74.0,63.0,25.0,51.0
user3040,42.0,,34.0,72.0,,85.0,43.0,8.0,84.0,50.0
user3041,77.0,44.0,46.0,67.0,,31.0,89.0,62.0,,38.0
user3042,23.0,,2.0,,5.0,43.0,,64.0,12.0,48.0
user3043,60.0,95.0,62.0,74.0,39.0,,,,39.0,36.0
user3044,92.0,18.0,37.0,51.0,28.0,,41.0,62.0,42.0,53.0
user3045,3.0,6.0,80.0,58.0,44.0,,92.0,37.0,29.0,87.0
user3046,10.0,88.0,,9.0,60.0,61.0,9.0,8.0,76.0,49.0
user3047,,56.0,43.0,74.0,50.0,25.0,92.0,24.0,55.0,15.0
user3048,61.0,86.0,85.0,5.0,5.0,,99.0,,,13.0
user3049,61.0,53.0,89.0,31.0,56.0,28.0,,,,10.0
user3050,81.0,99.0,73.0,96.0,84.0,45.0,44.0,66.0,72.0,31.0
user3051,,60.0,49.0,45.0,65.0,,84.0,,94.0,59.0
user3052,,8.0,100.0,27.0,96.0,76.0,89.0,,9.0,78.0
user3053,23.0,40.0,77.0,45.0,22.0,50.0,70.0,82.0,79.0,44.0
user3054,,41.0,95.0,,66.0,30.0,34.0,34.0,49.0,95.0
user3055,,66.0,,69.0,33.0,35.0,93.0,28.0,41.0,49.0
user3056,60.0,12.0,86.0,42.0,14.0,72.0,66.0,56.0,35.0,72.0
user3057,99.0,,23.0,79.0,88.0,,95.0,38.0,70.0,71.0
user3058,,88.0,42.0,18.0,52.0,12.0,48.0,31.0,64.0,61.0
user3059,,2.0,8.0,76.0,,99.0,24.0,93.0,96.0,24.0
user3060,,,15.0,88.0,18.0,100.0,81.0,26.0,28.0,21.0
user3061,5.0,14.0,99.0,14.0,77.0,,,,,
user3062,,92.0,91.0,47.0,18.0,29.0,42.0,,17.0,43.0
user3063,44.0,14.0,78.0,84.0,63.0,,90.0,76.0,48.0,96.0
user3064,,96.0,20.0,12.0,79.0,35.0,22.0,53.0,87.0,64.0
user3065,92.0,,58.0,75.0,62.0,91.0,20.0,14.0,32.0,60.0
user3066,16.0,52.0,,,,,51.0,,81.0,97.0
user3067,60.0,37.0,38.0,36.0,18.0,68.0,,56.0,52.0,18.0
user3068,19.0,89.0,26.0,95.0,92.0,15.0,,9.0,35.0,
user3069,54.0,,87.0,6.0,,10.0,86.0,,64.0,78.0
user3070,58.0,,54.0,,74.0,,,35.0,34.0,71.0
user3071,5.0,29.0,,16.0,8.0,42.0,61.0,,38.0,
user3072,25.0,91.0,,66.0,55.0,25.0,57.0,95.0,8.0,70.0
user3073,43.0,83.0,66.0,28.0,,56.0,,,21.0,
user3074,49.0,64.0,19.0,,77.0,74.0,,,,69.0
user3075,42.0,15.0,,1.0,48.0,53.0,6.0,,28.0,
user3076,80.0,96.0,93.0,97.0,84.0,88.0,3.0,75.0,51.0,
user3077,59.0,41.0,88.0,97.0,90.0,,,49.0,77.0,58.0
user3078,,,97.0,48.0,17.0,45.0,33.0,87.0,1.0,92.0
user3079,43.0,12.0,18.0,99.0,50.0,40.0,9.0,16.0,49.0,60.0
user3080,,56.0,99.0,,84.0,98.0,7.0,96.0,7.0,34.0
user3081,,5.0,100.0,24.0,56.0,73.0,37.0,45.0,16.0,97.0
user3082,39.0,31.0,62.0,,10.0,,63.0,76.0,84.0,4.0
user3083,79.0,72.0,32.0,72.0,81.0,,78.0,48.0,36.0,49.0
user3084,,14.0,97.0,58.0,7.0,,,52.0,83.0,73.0
user3085,99.0,67.0,9.0,89.0,100.0,69.0,65.0,,23.0,21.0
user3086,7.0,52.0,56.0,58.0,76.0,38.0,,42.0,69.0,15.0
user3087,34.0,88.0,34.0,14.0,,,79.0,100.0,54.0,63.0
user3088,93.0,,4.0,80.0,34.0,14.0,94.0,76.0,69.0,70.0
user3089,10.0,91.0,1.0,5.0,85.0,,30.0,85.0,3.0,95.0
user3090,40.0,48.0,,,65.0,18.0,,34.0,77.0,41.0
user3091,54.0,54.0,21.0,24.0,,14.0,2.0,,1.0,64.0
user3092,32.0,22.0,92.0,,95.0,90.0,6.0,59.0,,3.0
user3093,,14.0,,88.0,34.0,41.0,17.0,30.0,54.0,
user3094,54.0,,70.0,,67.0,,45.0,68.0,58.0,91.0
user3095,64.0,,95.0,53.0,77.0,46.0,26.0,36.0,75.0,87.0
user3096,69.0,,36.0,23.0,93.0,5.0,84.0,70.0,,6.0
user3097,68.0,,95.0,26.0,15.0,99.0,,,,67.0
user3098,79.0,29.0,88.0,68.0,3.0,6.0,,64.0,40.0,29.0
user3099,,14.0,68.0,48.0,74.0,30.0,19.0,55.0,34.0,
user3100,96.0,92.0,98.0,,51.0,,59.0,,,11.0
user3101,5.0,,98.0,63.0,,85.0,59.0,,100.0,31.0
user3102,25.0,33.0,52.0,,19.0,62.0,52.0,,,
user3103,71.0,14.0,4.0,,15.0,7.0,3.0,58.0,6.0,2.0
user3104,59.0,30.0,99.0,24.0,66.0,40.0,86.0,,84.0,92.0
user3105,63.0,1.0,39.0,54.0,,7.0,38.0,94.0,3.0,46.0
user3106,4.0,58.0,38.0,84.0,61.0,89.0,40.0,25.0,25.0,13.0
user3107,69.0,,75.0,90.0,40.0,10.0,20.0,,71.0,9.0
user3108,54.0,6.0,39.0,33.0,,,,25.0,,51.0
user3109,9.0,65.0,68.0,85.0,31.0,85.0,52.0,91.0,29.0,12.0
user3110,53.0,79.0,12.0,46.0,91.0,47.0,78.0,72.0,44.0,76.0
user3111,34.0,,51.0,52.0,90.0,38.0,42.0,,4.0,17.0
user3112,52.0,53.0,22.0,3.0,,5.0,,48.0,,19.0
user3113,66.0,39.0,84.0,56.0,14.0,2.0,9.0,92.0,48.0,77.0
user3114,68.0,25.0,57.0,63.0,6.0,11.0,4.0,7.0,91.0,55.0
user3115,68.0,51.0,55.0,49.0,33.0,,46.0,,86.0,74.0
user3116,,90.0,65.0,35.0,1.0,75.0,11.0,34.0,85.0,68.0
user3117,70.0,25.0,88.0,100.0,94.0,37.0,58.0,78.0,75.0,
user3118,64.0,68.0,,1.0,95.0,22.0,29.0,92.0,56.0,4.0
user3119,,77.0,21.0,19.0,49.0,,2.0,56.0,,48.0
user3120,45.0,,38.0,33.0,95.0,93.0,72.0,,,88.0
user3121,53.0,,74.0,,4.0,21.0,9.0,65.0,57.0,100.0
user3122,34.0,,,49.0,44.0,,,83.0,7.0,74.0
user3123,,,6.0,34.0,81.0,90.0,44.0,35.0,33.0,
user3124,19.0,62.0,44.0,87.0,14.0,,98.0,,,57.0
user3125,88.0,8.0,58.0,25.0,40.0,,9.0,79.0,90.0,45.0
user3126,11.0,,14.0,91.0,72.0,80.0,,58.0,18.0,80.0
user3127,58.0,72.0,44.0,,20.0,55.0,50.0,69.0,94.0,
user3128,4.0,35.0,,77.0,38.0,81.0,,65.0,94.0,94.0
user3129,25.0,25.0,11.0,12.0,,92.0,,29.0,9.0,65.0
user3130,,97.0,,24.0,3.0,65.0,33.0,25.0,,59.0
user3131,79.0,,28.0,57.0,87.0,,,74.0,4.0,88.0
user3132,,65.0,2.0,,1.0,57.0,46.0,92.0,92.0,16.0
user3133,70.0,92.0,81.0,85.0,54.0,21.0,99.0,43.0,46.0,29.0
user3134,,83.0,,13.0,24.0,82.0,100.0,43.0,47.0,14.0
user3135,98.0,70.0,,27.0,,14.0,37.0,2.0,47.0,10.0
user3136,,18.0,90.0,48.0,,,60.0,88.0,72.0,83.0
user3137,43.0,75.0,,54.0,75.0,,36.0,40.0,20.0,11.0
user3138,79.0,,56.0,82.0,88.0,23.0,50.0,84.0,,9.0
user3139,,90.0,41.0,85.0,87.0,,32.0,12.0,,44.0
user3140,27.0,15.0,45.0,46.0,75.0,8.0,88.0,66.0,39.0,
user3141,88.0,83.0,29.0,,83.0,,49.0,17.0,86.0,73.0
user3142,70.0,10.0,51.0,,90.0,83.0,30.0,71.0,,12.0
user3143,75.0,9.0,74.0,57.0,83.0,22.0,19.0,32.0,42.0,30.0
user3144,18.0,95.0,,24.0,99.0,5.0,46.0,97.0,24.0,
user3145,,11.0,25.0,,40.0,27.0,,28.0,80.0,7.0
user3146,8.0,34.0,,49.0,96.0,73.0,78.0,58.0,53.0,78.0
user3147,97.0,,85.0,93.0,89.0,57.0,8.0,89.0,19.0,67.0
user3148,61.0,38.0,53.0,91.0,98.0,61.0,19.0,,91.0,38.0
user3149,,39.0,16.0,86.0,28.0,48.0,10.0,,58.0,31.0
user3150,23.0,96.0,18.0,49.0,55.0,80.0,81.0,,,34.0
user3151,,59.0,9.0,11.0,63.0,43.0,1.0,,,14.0
user3152,51.0,45.0,88.0,,56.0,38.0,,72.0,38.0,
user3153,78.0,,44.0,,8.0,,48.0,4.0,46.0,41.0
user3154,14.0,,72.0,,30.0,36.0,77.0,,,5.0
user3155,17.0,34.0,,,,52.0,62.0,80.0,41.0,76.0
user3156,45.0,73.0,4.0,43.0,36.0,61.0,54.0,64.0,,12.0
user3157,,36.0,89.0,98.0,90.0,6.0,78.0,25.0,10.0,
user3158,,43.0,3.0,81.0,60.0,,,71.0,12.0,11.0
user3159,,,57.0,96.0,73.0,71.0,,67.0,,
user3160,,29.0,,95.0,23.0,63.0,,76.0,82.0,68.0
user3161,55.0,36.0,,,11.0,72.0,27.0,18.0,29.0,52.0
user3162,22.0,46.0,24.0,87.0,,17.0,6.0,1.0,39.0,
